verkoop_productnaam,product_naam,product_groep_naam,koper_naam,eindklant_naam,is_ingepakt,handel_type,status,STICKER_AFGEDRUKT,AFLEVERDATUM,BRIEFNR,AANTAL_STUKS,bedrag,BESTELNR,BESTELDATUM,KOPER,PRODUKT,OPMERKINGNR,SORT1,SORT2,SORT3,SORT4,AANTAL_STUKS0,AANTAL_FUST,FUSTCD,STUKS_PER_FUST,PRIJS,DC,PL,STW,AFLEVERDATUM0,AFLEVERTIJD,AFLEVERLOKATIE,OPMERKING,ETIKET,HOES,STICKER,BESTELD_DOOR,INGEVOERD_DOOR,BESTELNR_BB,BESTELNR_KLANT,MUNT,ORDERNR,BRIEFNR0,REGELNR,VEILING,VERVOERDER,REGCD,BESTELNR_KOP,LL,EENH_REST,KARNR,LOCATIENR,TUIN,KARTYPE,INVOERDER,BESTELVOLGNR,BEELDV_REF,OS,BESTELTIJD,SORT5,SORT6,SORT7,SORT8,SORT9,SORT10,SK1,SK2,SK3,SK4,SK5,SK6,SK7,SK8,SK9,SK10,ARTIKEL_CD,AFLEVERLOCATIE_EAN,FE_ID,FE_VOLGNR,KEUR1,KEUR2,SRVCD_2,EENH_AFTEL,TEELTID,OPMERKING_2,STANDREG_VOLGNR,POS1,POS2,POS3,MIX_CD,VEILGROEP,STICKER_AFGEDRUKT0,BESTELLIJST_AFGEDRUKT,BESTELBON_AFGEDRUKT,EKT_VERSTUURD,KWALITEIT,DEPOT,OPM_VEILMEESTER,PRIJS_MIN,DATUM_EKT,KWEKER_ADMNR,AANTAL_RESTPLAAT,AFROEPPARTIJ,AANBODREFERENTIE,BARCODE,INKOOPPRIJS,PLAATNUMMER,KLEURCODE,TRANSPORTTIJD,RETAILORDER,VERVALLEN,VERVALLEN_DOOR,HANDMATIG_AFGEHANDELD,HANDELSREGELING_TOEGEPAST,EINDKLANTCODE,LANDCODE,SORTERINGSGROEPSVOLGNUMMER,STICKER_AUTOMATISCH_BIJWERKEN
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-08-13,,441,1609.6500244140625,259902,2024-11-21,65815,109036,27,19,50,4,23,441,7,999,63,3.6500000953674316,0.0,0.0,0.0,2025-08-13,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:43:51.743000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-08-06,,252,919.800048828125,259903,2024-11-21,65815,109036,27,19,50,4,23,252,4,999,63,3.6500000953674316,0.0,0.0,0.0,2025-08-06,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:43:52.077000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-07-30,,504,1839.60009765625,259904,2024-11-21,65815,109036,27,19,50,4,23,504,8,999,63,3.6500000953674316,0.0,0.0,0.0,2025-07-30,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:43:52.522000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-07-23,,567,2069.550048828125,259905,2024-11-21,65815,109036,27,19,50,4,23,567,9,999,63,3.6500000953674316,0.0,0.0,0.0,2025-07-23,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:43:52.865000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-15,,21096,67718.1640625,260201,2024-12-13,55542,109035,27,19,50,5,23,21096,3516,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-15,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 DE,0.0,nan,nan,0,0,4,L,0,,0.0,14:04:53.084000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,DE,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-07-16,,252,919.800048828125,259906,2024-11-21,65815,109036,27,19,50,4,23,252,4,999,63,3.6500000953674316,0.0,0.0,0.0,2025-07-16,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:43:53.249000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Lily Looks - Gemengd,T. Mix 12,12 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-04-25,,1536,1827.840087890625,259138,2024-10-08,55542,102402,3,12,16,3,11,1536,96,999,16,1.190000057220459,0.0,0.0,0.0,2025-04-25,00:00:00,Af tuin,,ja,nee,nee,,,,,,0,,,N,,225,419-LT,0.0,0.0,nan,0,0,4,Bianc,0,,0.0,10:04:34.910000,3,0,0,0,0,0,,,,,,,,,,,225-lidl,8714231208761,0.0,0.0,0,0,,0.0,0,,812,0,0,0,0,,0,0,0,0,,,,0,,nan,0.0,1,,,,nan,,,0,0,,0,0,3,LT,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-07-09,,630,2299.5,259907,2024-11-21,65815,109036,27,19,50,4,23,630,10,999,63,3.6500000953674316,0.0,0.0,0.0,2025-07-09,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:43:56.682000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-07-02,,315,1149.75,259908,2024-11-21,65815,109036,27,19,50,4,23,315,5,999,63,3.6500000953674316,0.0,0.0,0.0,2025-07-02,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:29.122000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-06-25,,378,1379.7000732421875,259909,2024-11-21,65815,109036,27,19,50,4,23,378,6,999,63,3.6500000953674316,0.0,0.0,0.0,2025-06-25,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:29.529000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-06-18,,441,1609.6500244140625,259910,2024-11-21,65815,109036,27,19,50,4,23,441,7,999,63,3.6500000953674316,0.0,0.0,0.0,2025-06-18,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:30.081000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-06-11,,504,1839.60009765625,259911,2024-11-21,65815,109036,27,19,50,4,23,504,8,999,63,3.6500000953674316,0.0,0.0,0.0,2025-06-11,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:30.482000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-06-04,,126,459.9000244140625,259912,2024-11-21,65815,109036,27,19,50,4,23,126,2,999,63,3.6500000953674316,0.0,0.0,0.0,2025-06-04,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:30.875000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-05-28,,315,1149.75,259913,2024-11-21,65815,109036,27,19,50,4,23,315,5,999,63,3.6500000953674316,0.0,0.0,0.0,2025-05-28,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:31.222000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-05-21,,441,1609.6500244140625,259914,2024-11-21,65815,109036,27,19,50,4,23,441,7,999,63,3.6500000953674316,0.0,0.0,0.0,2025-05-21,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:31.562000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-05-14,,504,1839.60009765625,259915,2024-11-21,65815,109036,27,19,50,4,23,504,8,999,63,3.6500000953674316,0.0,0.0,0.0,2025-05-14,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:31.904000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-05-07,,315,1149.75,259916,2024-11-21,65815,109036,27,19,50,4,23,315,5,999,63,3.6500000953674316,0.0,0.0,0.0,2025-05-07,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:32.257000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-04-30,,441,1609.6500244140625,259917,2024-11-21,65815,109036,27,19,50,4,23,441,7,999,63,3.6500000953674316,0.0,0.0,0.0,2025-04-30,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:32.594000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-04-23,,315,1149.75,259918,2024-11-21,65815,109036,27,19,50,4,23,315,5,999,63,3.6500000953674316,0.0,0.0,0.0,2025-04-23,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:32.934000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-04-16,,378,1379.7000732421875,259919,2024-11-21,65815,109036,27,19,50,4,23,378,6,999,63,3.6500000953674316,0.0,0.0,0.0,2025-04-16,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:33.285000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-04-09,,189,689.8500366210938,259920,2024-11-21,65815,109036,27,19,50,4,23,189,3,999,63,3.6500000953674316,0.0,0.0,0.0,2025-04-09,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:33.652000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-04-02,,252,919.800048828125,259921,2024-11-21,65815,109036,27,19,50,4,23,252,4,999,63,3.6500000953674316,0.0,0.0,0.0,2025-04-02,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:33.995000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-03-26,,504,1839.60009765625,259922,2024-11-21,65815,109036,27,19,50,4,23,504,8,999,63,3.6500000953674316,0.0,0.0,0.0,2025-03-26,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:34.349000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-03-19,,126,459.9000244140625,259923,2024-11-21,65815,109036,27,19,50,4,23,126,2,999,63,3.6500000953674316,0.0,0.0,0.0,2025-03-19,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:34.692000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-03-12,,378,1379.7000732421875,259924,2024-11-21,65815,109036,27,19,50,4,23,378,6,999,63,3.6500000953674316,0.0,0.0,0.0,2025-03-12,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:35.186000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-03-05,,315,1149.75,259925,2024-11-21,65815,109036,27,19,50,4,23,315,5,999,63,3.6500000953674316,0.0,0.0,0.0,2025-03-05,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:35.549000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-02-26,,189,689.8500366210938,259926,2024-11-21,65815,109036,27,19,50,4,23,189,3,999,63,3.6500000953674316,0.0,0.0,0.0,2025-02-26,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,13:44:35.926000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-06-30,,20736,66562.5625,260198,2024-12-13,55542,109035,27,19,50,5,23,20736,3456,999,6,3.2100000381469727,0.0,0.0,0.0,2025-06-30,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 DE,0.0,0.0,nan,0,0,4,L,0,,0.0,14:00:15.283000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,0.0,0.0,0,0,,0.0,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,0.0,1,,,,nan,,,0,0,,0,0,3,DE,nan,0
Or. mix kar,Oriental 19 mix,19 oriëntal,Floral Connection,CLERC,False,geen_daghandel,op afroep,0,2025-02-19,,378,1379.7000732421875,259927,2024-11-21,65815,109036,27,19,50,4,23,378,6,999,63,3.6500000953674316,nan,nan,nan,2025-02-19,14:00:00,BOX Aalsm.,,nee,potcover,ja,,,,201,,0,,,A,Eigen vervoer,35,,nan,nan,nan,0,0,2,L,0,,0.0,13:44:36.435000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,34,FR,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-15,,7266,23323.859375,260202,2024-12-13,55542,109035,27,19,50,5,23,7266,346,999,21,3.2100000381469727,0.0,0.0,0.0,2025-08-15,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 DE,0.0,nan,nan,0,0,4,L,0,,0.0,14:05:52.646000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,DE,nan,0
Lily Looks - Gemengd,T. Mix 12,12 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-04-25,,24064,28636.162109375,259139,2024-10-08,55542,102402,3,12,16,3,11,24064,1504,999,16,1.190000057220459,0.0,0.0,0.0,2025-04-25,00:00:00,Af tuin,eind 17 + begin 18,ja,nee,nee,,,,,,0,,,N,,225,419-IT,0.0,nan,nan,0,0,4,Bianc,0,,0.0,10:04:55.008000,3,0,0,0,0,0,,,,,,,,,,,225-lidl,8714231208761,nan,nan,0,0,,nan,0,,812,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,IT,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-18,,3633,11661.9296875,260203,2024-12-13,55542,109035,27,19,50,5,23,3633,173,999,21,3.2100000381469727,0.0,0.0,0.0,2025-08-18,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 DK,0.0,nan,nan,0,0,4,L,0,,0.0,14:06:45.970000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,DK,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-12,,16218,52059.78125,260220,2024-12-13,55542,109035,27,19,50,5,23,16218,2703,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-12,14:00:00,Logistiek Naaldwijk,deel 1,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 IT,0.0,nan,nan,0,0,4,L,0,,0.0,14:26:20.221000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,IT,nan,0
Lily Looks - Gemengd,T. Mix 12,12 aziaat,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-05-02,,7168,8529.919921875,259140,2024-10-08,55542,102402,3,12,16,3,11,7168,448,999,16,1.190000057220459,0.0,0.0,0.0,2025-05-02,00:00:00,Af tuin,,ja,nee,nee,,,,,,0,,,N,,225,419-HU,0.0,nan,nan,0,0,4,Bianc,0,,0.0,10:05:56.034000,3,0,0,0,0,0,,,,,,,,,,,225-lidl,8714231208761,nan,nan,0,0,,nan,0,,812,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,HU,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Ovibel gmbh,ALDI,False,geen_daghandel,op afroep,0,2025-08-21,,5610,19354.5,259667,2024-11-11,60229,109035,27,19,50,4,23,5610,935,999,6,3.450000047683716,0.0,0.0,0.0,2025-08-21,14:00:00,Af tuin,Spanje,ja,blanco,nee,,,,,,0,,,N,,35,P004152-02,0.0,nan,nan,0,0,4,Bianc,0,,0.0,11:09:02.850000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208761,nan,nan,0,0,,nan,0,,35,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,4,ES,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-07-04,,576,1848.9599609375,260204,2024-12-13,55542,109035,27,19,50,5,23,576,96,999,6,3.2100000381469727,0.0,0.0,0.0,2025-07-04,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 LV,0.0,nan,nan,0,0,4,L,0,,0.0,14:08:12.835000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,LV,nan,0
LIL LO MIRACLE,Miracle 19,19 longiflorum,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-02-10,,5760,20332.80078125,257339,2024-07-15,55542,128964,3,19,55,3,23,5760,960,999,6,3.5299999713897705,0.0,0.0,0.0,2025-02-10,14:00:00,Af tuin,,nee,Lidl,nee,,,,,,0,,,N,,204,137-CZ,0.0,nan,nan,0,0,4,Bianc,0,,0.0,13:48:09.959000,7,0,0,0,0,0,,,,,,,,,,,204-lidl,8714231208761,nan,nan,0,0,,nan,0,,816,0,0,0,0,,0,1,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,CZ,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-06-27,,6300,20223.0,260206,2024-12-13,55542,109035,27,19,50,5,23,6300,300,999,21,3.2100000381469727,0.0,0.0,0.0,2025-06-27,14:00:00,Logistiek Naaldwijk,,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 CZ,0.0,nan,nan,0,0,4,L,0,,0.0,14:11:58.143000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,CZ,nan,0
